Document_ID,High_Level_Narratives_List,Sub_Narratives_List,Text
EN_UA_000104.txt,['Other'],['Other'],"Senate blocks sanctions aimed at stopping Nord Stream 2 pipeline 

 The Senate blocked a measure to impose new sanctions on the Nord Stream 2 gas pipeline from Russia to Germany after the Biden administration warned it could disrupt allied unity in the confrontation over Ukraine.

The measure by Republican Senator Ted Cruz of Texas failed on a vote of 55 to 44. It needed 60 votes to pass.

The vote was held open for several hours as Democrats grappled with a setback on unrelated voting rights legislation.

“Russia has nakedly and unequivocally used energy as energy blackmail,” Cruz said Thursday on the Senate floor. President Vladimir Putin has done that “openly, brazenly and laughingly and absolutely nothing happened,” Cruz said.

Opponents of the measure said it would damage U.S. cooperation with Germany and other NATO partners as they try to head off a potential invasion of Ukraine by Putin’s forces deployed on its borders.

The bill “would undermine the current diplomatic situation,” said Senator Jeanne Shaheen, a New Hampshire Democrat who had introduced earlier sanctions proposals with Cruz. “We are in a very different situation right now” than when two earlier bills were passed.

The Biden administration also has argued that imposing new sanctions on the undersea pipeline now could undercut the US’s ability to persuade other European nations to join in severe economic penalties later if Russia invades Ukraine.

The legislation “will not counter further Russian aggression or protect Ukraine,” Emily Horne, a spokesperson for the National Security Council, said in a statement Wednesday. “Instead, it will undermine our efforts to deter Russia and remove leverage the United States and our allies and partners possess in this moment all to score political points at home.”

The White House backed an alternative plan from Senator Bob Menendez, the New Jersey Democrat who heads the Foreign Relations Committee, that would make the sanctions contingent on Russia’s actions in Ukraine. Nearly 40 senators have signed on to that bill.

But Senate Minority Leader Mitch McConnell said that the pipeline is what’s divisive. Unlike an older Nord Stream pipeline, the new one bypasses Ukraine.

“The government of Germany should have shelved this project itself a long time ago,” McConnell said. “These sanctions, like the prior Nord Stream 2 sanctions that had overwhelming bipartisan support here in Congress, are not about driving a wedge in Europe. The pipeline itself is the wedge.”

McConnell called for a stronger stance against Russia, saying on the Senate floor that the US should extend additional humanitarian and military support to Ukraine.

“We must not pull our punches out of some fear of provoking Putin,” he said. “What will encourage Putin is if he senses American weakness.”

Construction of the new pipeline is essentially complete, but Germany has yet to issue the certification required for it to begin operating.

©2022 Bloomberg L.P."
EN_UA_000543.txt,['Other'],['Other'],"Ukraine Appeals for Calm, Says Russian Invasion Not Imminent 

 A top Ukrainian official has appealed for calm as he reassured the nation that an invasion from neighboring Russia was not imminent—despite officials acknowledging there is a real threat as NATO allies have ramped up defenses in the Baltic Sea region this week.

Oleksii Reznikov, Ukraine’s Minister of Defense, said on Monday that at this time, “there are no grounds to believe” that Moscow is preparing an invasion very soon and there is no need for citizens “to have [their] bags packed.”

“Don’t worry, sleep well,” he said, adding that “there are risky scenarios. They’re possible and probable in the future,” though at this time “such a threat doesn’t exist.”

On Monday, Ukrainian President Volodymyr Zelensky also told the nation that the situation is “under control,” while Reznikov affirmed Russia had not formed what he called battle groups, “which would have indicated that tomorrow they could launch an offensive.”

Reznikov’s and Zelensky’s statement in a bid to project calm in order not to destabilize the situation and avoid panic comes as another multi-million dollar shipment of U.S. military equipment arrived in Ukraine on Tuesday.

“Our partners are increasing the amount of military assistance. And today we are meeting the third aircraft from the United States government as part of this assistance,” the defense minister said at a press briefing before the aircraft loaded with defensive aid totaling about $200 million landed at an airport in the capital of Ukraine.

Moscow has repeatedly denied intentions to invade Ukraine, with Kremlin spokesman Dmitry Peskov saying the West is showing “hysteria” and is putting out information “laced with lies.”

Peskov on Tuesday again accused the U.S. of “fomenting tensions” around Ukraine, a former Soviet state that has been locked in a conflict with Russia for almost eight years.

Western concern over Moscow planning an invasion of its neighbor started after tens of thousands of Russian troops massed near the Russia–Ukraine border. In 2014, Russia used its military forces to annex the Crimean Peninsula, a move that drew sanctions from then-President Barack Obama. The fighting between Ukrainian forces and Russia-backed rebels has killed over 14,000 people, and efforts to reach a peaceful settlement have stalled."
EN_UA_000568.txt,['Other'],['Other'],"Russia Responds to UK’s ‘Very Dangerous’ Coup Allegations 

 Russia’s Foreign Ministry on Sunday dismissed claims from the United Kingdom that Moscow wanted to install a pro-Russia leader in Kyiv while it considers whether to invade the beleaguered Eastern European nation.

The UK further suggested that the Kremlin currently is “maintain[ing] links with” former officials including Serhiy Arbuzov, a former deputy prime minister of Ukraine between 2012 to 2014; Andriy Kluyev, first deputy prime minister from 2010 to 2012; former deputy chief of Ukraine’s National Security and Defense Council Vladimir Sivkovich; and Mykola Azarov, the prime minister of Ukraine from 2010 to 2014.

What’s more, the UK statement alleges that former Ukrainian Parliament Member Yevhen Murayev “is being considered” by Russia’s leadership “as a potential candidate” to lead the Ukrainian government.

The UK did not provide evidence for its claim. Foreign Secretary Liz Truss asserted, however, that Moscow must deescalate tensions and “end its campaigns of aggression and disinformation, and pursue a path of diplomacy.”

But over the weekend, Russian officials said the UK’s Foreign Office should stop publishing “nonsense” and “disinformation.”

The embassy further alleged that the UK’s strategy is to accuse “Russia of plotting ‘inevitable’ invasion of Ukraine and try to play the role of an ideological leader, defending itself from ‘autocrats’ and aiming to ‘free the world.’”

Murayev, meanwhile, responded to the UK’s statement by dismissing the claim.

In a message to Reuters, Mykhailo Podolyak, a Ukrainian adviser to the presidential office, said the allegations should be taken seriously, acknowledged there was doubt among Ukrainians as to whether Murayev was “too ridiculous a figure” to be the Kremlin’s pick to lead Ukraine. But he added that Russia had propped up previously minor figures in leadership positions in annexed Crimea and separatist-held Donbass.

Therefore “one should take this information as seriously as possible,” he said.

On Saturday, U.S. National Security Council spokeswoman Emily Horne appeared to endorse the UK assessment that the Kremlin is plotting to install a Moscow-friendly puppet administration.

“This kind of plotting is deeply concerning,” Horne said. “The Ukrainian people have the sovereign right to determine their own future, and we stand with our democratically-elected partners in Ukraine.”"
EN_UA_000923.txt,"['URW: Speculating war outcomes', 'URW: Discrediting the West, Diplomacy']","['URW: Discrediting the West, Diplomacy: The EU is divided', 'URW: Speculating war outcomes: Other']","Boris Johnson demands Putin ‘steps back from the brink’ and says Russian invasion of Ukraine will be ‘bloodily resisted’ 

 Boris Johnson to demand Putin ‘steps back from the brink’ in showdown talks TONIGHT before flying to Ukraine tomorrow

BORIS Johnson today demanded Vladimir Putin ""steps back from the brink"" of war to avoid a brutal bloodbath in Ukraine.

At showdown talks TONIGHT the PM will warn the sabre-rattling Kremlin strongman he'll be ""bitterly and bloodily resisted"" if he invades.

Russia has marshalled more than 100,000 troops on the border of Ukraine and is poised to march in.

Mr Johnson - who is flying to Ukraine tomorrow said an invasion would be ""an absolute disaster for the world"".

Speaking in Essex, Mr Johnson said: ""What I will say to President Putin, as I have said before, is that I think we really all need to step back from the brink.

""I think Russia needs to step back from the brink.

""I think that an invasion of Ukraine, any incursion into Ukraine beyond the territory that Russia has already taken in 2014 would be an absolute disaster for the world, and above all it would be a disaster for Russia.""

He said that any Russian invasion would be ""bitterly and bloodily resisted"" by the Ukrainian people.

A Cabinet Minister today said Germany are ""dragging their feet"" on retaliating against Russian aggression towards Ukraine, a Cabinet Minister blasted today.

Treasury Chief Sec Simon Clarke railed against the sluggish EU response - and hailed Brexit for letting Britain swiftly hit back at Vladimir Putin.

Most read in The Sun

The UK is preparing to slam sanctions on banks and oligarchs with ties to the Kremlin to turn the thumbscrews on Russia.

British combat soldiers are unlikely to be sent to fight, with the PM instead preferring to cripple Russian firms.

Mr Clarke said this morning: ""We are very clear that if Russia takes further action against Ukraine, then we will further tighten the sanctions regimes targeting those businesses, and people with the closest links to the Kremlin.

""Brexit Britain is one of the foremost opponents of the actions of the Putin regime and if you look at the EU, it is countries like Germany who are dragging their feet when it comes to the the response to this crisis.

""We are the ones tightening the sanctions regime, making sure that we support our NATO allies and standing up to Putin in a way which frankly is leading the continent rather than following."""
EN_UA_001032.txt,"['URW: Discrediting the West, Diplomacy']","['URW: Discrediting the West, Diplomacy: Diplomacy does/will not work']","Russia-Ukraine war map: Where are Russian troops positioned around Ukraine? 

 RUSSIA is demanding the surrender of Mariupol, while trying to position themselves within range of crucial cities.

At least eight civilians have died in a Russian attack on a large shopping centre just outside the Ukraine's capital Kyiv.

Where are Russian troops in Ukraine now?

An estimate of 190,000 Russian troops have been deployed in and around Ukraine for the invasion.

Russia has admitted around 10,000 of their troops have been killed.

Despite peace talks on the Belarusian border, the Ukraine war rages on with no hint of whether Russian President Vladimir Putin will withdraw his troops.

Russia has military control over much of Ukraine's southern regions but is fighting to take control of Mariupol.

read more on the ukraine war

The city is surrounded by Russian forces but Ukraine refuses to surrender.

Ukrainian forces are holding on to important cities like Kharkiv and Kyiv as well as Odesa, which is a crucial connection to supplies.

Capital Kyiv remains under Ukrainian control with the nearest Russian troops about 15 miles from the city centre.

Troops attacked the Retroville mall just outside Kyiv in the Podilskyi district, killing eight civilians.

In the north of the country, Russian troops are attempting to surround the city of Sumy.

Many civilians have joined Ukrainian forces in the fight for their homeland.

RUSSIA LATEST

Which parts of Ukraine has Russia invaded?

Russia has made large sweeps in the south of Ukraine, using Crimea and the separatist supporters in Donetsk and Luhansk.

Troops moved into the Kherson region from Crimea - a territory that Russia annexed from Ukraine in 2014.

Kherson and Melitopol areas of Ukraine are under control of Russian forces.

There is strong Russian presence in Chernobyl and the surrounding area.

Northern cities of Chernihiv and Konotop, which are closest to the Russian and Belarusian borders, have also been taken.

🔵 Read our Russia - Ukraine live blog for the very latest updates

Why has Russia invaded Ukraine?

Unrest in the Donbas region began in 2014 after the Russian annexation of Crimea.

Pro-Russian demonstrations escalated into fighting with the Ukraine government forces.

The Minsk agreement of 2015 – between the separatist leaders, Ukraine, Russia, France and Germany – sought to end fighting in the region but without success.

The much feared Russian advance began in the early hours on February 21, 2022, soon after Putin announced he recognised Luhansk and Donetsk as independent states in a bombastic TV address.

Joe Biden and Boris Johnson condemned the move as an ""invasion"" and slapped sanctions on Russian banks and Putin's billionaire cronies.

READ MORE SUN STORIES

Read More on The Sun

Many countries and private companies have also sanctioned Russia and Russian oligarchs, such as Chelsea FC owner Roman Abramovich.

The big sanctions for the billionaires has been the seizures of many of their superyachts."
EN_UA_001052.txt,['URW: Blaming the war on others rather than the invader'],['URW: Blaming the war on others rather than the invader: The West are the aggressors'],"NATO ‘Cautiously Optimistic’ Amid Reports of Russian Troop Withdrawal 

 After Russia announced Tuesday that it will pull out some troops from near the Ukrainian border, top NATO officials expressed that they are “cautiously optimistic” for a de-escalation of tensions.

“There are signs from Moscow that diplomacy should continue. This gives grounds for cautious optimism. But so far we have not seen any sign of de-escalation on the ground from the Russian side,” NATO Secretary-General Jens Stoltenberg told reporters Tuesday morning following Russia’s announcement.

Russia did not say how many units were being withdrawn, and how far, after a build-up of some 130,000 Russian troops to the north, east, and south of Ukraine. Video footage posted online by the Russian Defense Ministry Press Service on Tuesday allegedly showed Russian tanks moving back to their permanent bases and away from the border.

NATO said that it has yet to see evidence of a de-escalation in the crisis.

“Russia has amassed a fighting force in and around Ukraine unprecedented since the cold war. Everything is now in place for a new attack,” Stoltenberg said. “But Russia still has time to step back from the brink, stop preparing for war and start working for a peaceful solution.”

The Kremlin said Tuesday’s developments were proof that Western talk of war had been both false and hysterical.

“February 15, 2022 will go down in history as the day Western war propaganda failed. Humiliated and destroyed without a single shot fired,” Foreign Ministry spokeswoman Maria Zakharova said in a statement, according to Reuters.

On Monday, Belarussian President Alexander Lukashenko told Russian media the United States and the West are trying to “spark a conflict” with recent statements about a possible invasion.

“Look, if we planned any war against Ukraine, the media would have behaved completely differently. Because the media is the modern war’s bombardments,” he said.

France said it had yet to confirm the return of some Russian troops to bases, though this would be a positive sign. German Chancellor Olaf Scholz, on the latest Western diplomatic mission to defuse the crisis, met Putin in the Kremlin.

Over the past weekend and on Monday, White House officials called on Americans to leave Ukraine and asserted that an invasion could occur in the near future. No evidence was provided for the second claim.

The U.S. Department of State also shut down its embassy in Kyiv and moved it to Lviv, located in the western part of Ukraine.

“We are in the process of temporarily relocating our Embassy operations in Ukraine from our Embassy in Kyiv to Lviv due to the dramatic acceleration in the buildup of Russian forces,” Secretary of State Antony Blinken said in a statement.

“These prudent precautions in no way undermine our support for or our commitment to Ukraine. Our commitment to Ukraine’s sovereignty and territorial integrity is unwavering,” Blinken added, noting that “the path for diplomacy” is available.

Around the same time, confusion was sparked when Ukrainian President Volodymyr Zelensky posted a statement on Facebook that said Russia would invade on Feb. 16. However, his office later said that he made the remarks sarcastically in an apparent attempt to make light of various Western intelligence reports suggesting an imminent invasion."
EN_UA_002416.txt,['Other'],['Other'],"Facebook now warns users NOT to ‘call for Putin assassination’ after controversial rule change 

 Facebook now warns users NOT to ‘call for Putin assassination’ after controversial rule change

FACEBOOK users are now banned from calling for violence against heads of state.

Meta – the parent company of Facebook and Instagram – on Sunday clarified its recent violent speech policy to specifically not include calls for the death of a head of state.

The new announcement by Meta is likely in response to the violent posts users have been sharing towards Russian President Vladimir Putin following Russia's invasion of Ukraine.

""We do not permit calls to assassinate a head of state… So, in order to remove any ambiguity about our stance, we are further narrowing our guidance to make explicit that we are not allowing calls for the death of a head of state on our platforms,"" Meta global affairs President Nick Clegg said, per Reuters.

Meta's clarification came shortly after the company revealed last week that it would take a more relaxed stance on users calling for violence against Russian forces in the context of the Ukraine invasion.

""As a result of the Russian invasion of Ukraine we have temporarily made allowances for forms of political expression that would normally violate our rules like violent speech,"" a Meta spokesperson said.

Read more on Facebook

However, it appears that Meta's initial policy sparked confusion among both Facebook and Instagram users on what type of speech is exactly permitted.

Along with banning violent calls against state leaders, the American tech company also emphasized that their new policy does not allow for hate speech towards Russian civilians.

""We are now narrowing the focus to make it explicitly clear in the guidance that it is never to be interpreted as condoning violence against Russians in general,"" Clegg said.

""Meta stands against Russophobia. We have no tolerance for calls for genocide, ethnic cleansing, or any kind of discrimination, harassment, or violence towards Russians on our platform,"" Clegg added.

Most read in Tech

Last Friday, the Kremlin opened a court case against Meta in direct retaliation to the social media giant's violent speech policy.

""A criminal case has been initiated … in connection with illegal calls for murder and violence against citizens of the Russian Federation by employees of the American company Meta,"" Russia's Investigative Committee said, according to Reuters.

The Russian prosecutor general's office asked a court to designate Meta an ""extremist organization"" and ban it from operating in the country after the social media giant changed its hate speech rules on Friday, per the Wall Street Journal.

Read More on The US Sun

The prosecutor's office added that Meta's actions not only constitute terrorist activity but also incite ""hatred and enmity"" towards Russian citizens.

Several weeks ago, Russia also announced that it would block civilians' access to Facebook and since then the media platform has been heavily restricted.

We pay for your stories!

Do you have a story for The US Sun team?

Email us at exclusive@the-sun.com or call 212 416 4552.

Like us on Facebook at www.facebook.com/TheSunUS and follow us from our main Twitter account at @TheSunUS"
EN_UA_002531.txt,['Other'],['Other'],"Kyiv's Mayor Says He's 'Ready to Fight' as Russians Continue Kidnappings 

 Kyiv Mayor Vitali Klitschko has promised he is ""ready to fight"" following reports of multiple Ukrainian mayors being kidnapped by the invading Russian military.

Ukraine has accused Russian forces of capturing mayors in Dniprorudne and Melitopol in recent days, sparking concerns that additional mayors could be kidnapped next, including the mayor of the country's capital city.

Klitschko, who was a highly regarded world heavyweight boxing champion before entering politics, insisted during a Fox News interview on Monday that any Russian soldiers who hope to capture him would find that their task was ""not easy.""

""I am ready to fight,"" Klitschko said after America Reports host John Roberts asked him about a potential kidnapping attempt. ""This will be not easy to do that ... nobody feels safety in our country right now in this very difficult situation. Everyone [is] ready to fight, ready to defend our city.""

""I am not worried about kidnap,"" he added. ""I am ready to fight, that's why I have weapons, that's why it's my hometown and I want to defend the interest of my citizens, the interest of my home, the interest of my family.""

Ukrainian officials announced the kidnapping of Dniprorudne Mayor Matveev Sergeevich on Sunday, while they said that Melitopol Mayor Ivan Fedorov was captured two days earlier. Russia went on to appoint a Moscow-friendly mayor in Melitopol.

While commenting on the kidnapping of Fedorov, which was partially captured on video, Ukrainian President Volodymyr Zelensky asserted that ""the actions of Russian invaders will be equated with the actions of ISIS terrorists.""

Klitschko suggested that the kidnappings were part of a pattern of ""un-human"" Russian troops choosing to ignore the international rules of war, noting that mayors are civilian targets.

""War also has rules,"" said Klitschko. ""But Russians [don't] want the rules ... what they want is the symbol ... they can't break the mood of the people and that's why they kidnap the mayors.""

""Its actually against all rules,"" Klitschko continued. ""We see how unfriendly, how un-human activity make Russians in our land.""

Following Russian bombing campaigns on Monday, the Kyiv mayor surveyed scenes of damage in the city alongside his brother Wladimir Klitschko, who is also a former world heavyweight boxing champion.

""That's what Russia's war against the civilians looks like,"" Wladimir Klitschko said while standing in the rubble in a video uploaded to Twitter. ""Destroyed buildings, destroyed infrastructure. [A] city bus just got hit by a rocket. Lives are getting lost, that's the war that Russia started.""

According to the Ukrainian government, Monday's Russian strikes on Kyiv also included a missile hitting a nine-story residential building, leaving two dead and three others hospitalized.

Newsweek reached out to the Embassy of Russia in Washington, D.C., for comment.

About the writer

Aila Slisco is a Newsweek night reporter based in New York. Her focus is on reporting national politics, where she has covered the 2020 and 2022 elections, the impeachments of Donald Trump and multiple State of the Union addresses. Other topics she has reported on for Newsweek include crime, public health and the emergence of COVID-19. Aila was a freelance writer before joining Newsweek in 2019. You can get in touch with Aila by emailing a.slisco@newsweek.com. Languages: English.

Aila Slisco is a Newsweek night reporter based in New York. Her focus is on reporting national politics, where she ... Read more"
EN_UA_002668.txt,"['URW: Speculating war outcomes', 'URW: Amplifying war-related fears']","['URW: Speculating war outcomes: Other', 'URW: Amplifying war-related fears: Other', 'URW: Speculating war outcomes: Russian army is collapsing']","Putin may ABANDON siege of Kyiv and try to blitz other cities into submission after losing thousands of troops 

 Putin may ABANDON siege of Kyiv and try to blitz other cities into submission after losing thousands of troops

MAD Vlad Putin may abandon plans to capture Kyiv as countless Russian soldiers would be killed, spooks now believe.

Spies say the death toll of an all-out assault on Ukraine's capital may even be too much for the evil Kremlin tyrant to stomach.

A Western official said: ""An ill-judged ground assault on a city as well prepared as Kyiv, with really determined and committed defenders, would be a fairly costly business.

""And I think there comes a point where even Russia has to count the cost of casualties.

They said Putin's forces were getting ""bogged down"" around the outskirts of Kyiv after suffering ambushes by heroic Ukrainians.

As many as 7,000 Russian troops have been killed in the bloody fighting so far as Putin's battleplan continues to fall apart.

READ MORE ON UKRAINE

Spies fear the crazed despot could resort to even more brutal firepower that could blow entire cities to smithereens.

A western official said there was ""big concern"" he could create another Grozny, the Chechan city pummelled in the 1990s.

Soldiers fed Putin's lie that they would be welcomed as liberators are struggling to occupy cities because of resistance.

The official said the plan was to ""walk in, decapitate the local leadership and receive the adulation of a welcoming population"".

🔵 Read our Russia - Ukraine live blog for the very latest updates

They added Russia would likely resort to ""brutalise the population"" and ""destroy"" the cities to save face.

Failure to completely capture a single Ukrainian is humiliating Putin who has lost four top generals and has not ""achieved a strategic breakthrough at any point"".

His legendary paratroopers have also been picked off by plucky Ukrainians.

Taras Kuzio, an Associate Research Fellow at the Henry Jackson Society, says dozens of Russian paratroopers were killed in their doomed bid to take Hostomel airport.

Dramatic footage also shows a Russian tank being blown to bits.

We pay for your stories!

Do you have a story for The Sun news desk?

Email us at exclusive@the-sun.co.uk or call 0207 782 4104. You can WhatsApp us on 07423 720 250. We pay for videos too. Click here to upload yours

Click here to get The Sun newspaper delivered for FREE for the next six weeks."
EN_UA_002991.txt,['Other'],['Other'],"Russian On-air Protester Fined, Faces Possible Prison Term 

 NEW YORK—An employee of Russian state television who interrupted a live news program to protest the war in Ukraine was released from custody Tuesday and fined about $270, but still could face a prison sentence.

Marina Ovsyannikova told reporters she was not allowed to sleep while held in police custody and that she was interrogated for 14 hours.

Ovsyannikova, an employee of Channel 1, walked behind the presenter during Monday’s evening news show with a poster saying “stop the war, don’t believe the propaganda, they are lying to you here.” In English, it said “no war” at the top of the poster and “Russians against the war” at the bottom.

In a video recorded earlier, she urged Russians to join anti-war protests and said that “Russia is the aggressor country and one person, Vladimir Putin, solely bears responsibility for that aggression.”

The state news agency Tass said Ovsyannikova was fined for the video and remains under investigation for the on-air protest under a law banning dissemination of “deliberately false information” about the use of Russian armed forces. The new law carries a maximum 15-year prison sentence.

Ovsyannikova, whose father is Ukrainian and her mother Russian, spent the night in police custody.

“These were very difficult days of my life because I literally went two full days without sleep, the interrogation lasted for more than 14 hours and they didn’t allow me to contact my family and close friends, didn’t provide any legal support,” Ovsyannikova said.

The court ordered her to pay a fine of 30,000 rubles (about $270) on charges of organizing unsanctioned actions for her call to take part in demonstrations against the war."
EN_UA_003579.txt,['URW: Negative Consequences for the West'],['URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire'],"International agencies call for urgent aid to address food insecurity 

 The Russian invasion of Ukraine, and Western sanctions on Moscow, have sent energy and food prices soaring in recent weeks, while rising natural gas prices also have impacted fertilizer production, which in turn hurts farmers.

ajor international organizations issued an appeal Wednesday for urgent measures to deal with rising food insecurity in poor countries, including financing to support farmers and increase food supplies.

The Russian invasion of Ukraine, and Western sanctions on Moscow, have sent energy and food prices soaring in recent weeks, while rising natural gas prices also have impacted fertilizer production, which in turn hurts farmers.

""It is critical to quickly provide support for food insecure countries in a coordinated manner,"" the heads of the IMF, World Bank, World Trade Organization and UN World Food Program said in a joint statement.

Protests have erupted in some countries over high prices, and the statement said, ""The increase in food prices and supply shocks can fuel social tensions in many of the affected countries, especially those that are already fragile or affected by conflict.""

The organizations called on the international community to provide financing for emergency food supplies, a safety net for poor families and farmers, and to increase agricultural production.

They also called for ""open trade"" that avoids export restrictions or ""humanitarian food purchases.""

While the poor nations are most vulnerable to the crisis, middle income countries increasingly are at risk, the statement said.

""Surging fertilizer prices along with significant cuts in global supplies have important implications for food production in most countries, including major producers and exporters, who rely heavily on fertilizer imports,"" they said.

IMF chief Kristalina Georgieva, World Bank President David Malpass, WTO head Ngozi Okonjo-Iweala and WFP director David Beasley issued the statement before next week's meeting of the IMF and World Bank.

Increased fragility

The war in Ukraine came as the global economy was trying to right itself following the COVID-19 pandemic, while navigating supply chain snarls that created shortages and a surge in inflation.

New lockdowns in China have added further uncertainty to the recovery.

Ukraine is a key source of grain while Russia is a major producer of energy and fertilizer needed for agriculture.

Protestors in Peru have taken to the streets to demand government action, as did people in Sri Lanka, where the government on Tuesday announced it was defaulting on its US$51 billion in foreign debt.

Poverty rose sharply during the pandemic, and the World Bank warns that for each one percentage point increase in food prices, 10 million people are thrown into extreme poverty worldwide.

""Sharply higher prices for staples and supply shortages are increasing pressure on households worldwide and pushing millions more into poverty,"" the officials said.

""Increased fragility and conflict pose persistent harm to people around the globe.""

Share your experiences, suggestions, and any issues you've encountered on The Jakarta Post. We're here to listen.

Thank you for sharing your thoughts. We appreciate your feedback."
EN_UA_004209.txt,"['URW: Blaming the war on others rather than the invader', 'URW: Amplifying war-related fears']","['URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed', 'URW: Blaming the war on others rather than the invader: The West are the aggressors']","Russia threatens nukes for US, UK, Finland if NATO expands 

 Russia threatens nukes for US, UK, Finland if NATO expands

Vladimir Putin warned the president of Finland Saturday that any effort to join NATO would “negatively” affect relations between the two countries.

The comments followed another Russian leader’s threat to use the Satan-2 hypersonic nuclear missile to strike Britain and Finland “in just 200 seconds” — and that the weapons could be used to hit the United States as well.

As NATO foreign ministers gathered in Berlin, with discussion about potential applications from Sweden and Finland to join the Western military alliance on the agenda, Putin spoke to Finnish leader Sauli Niinisto.

Nijnisto told Putin in the phone conversation that the traditionally non-aligned country “will decide to apply for NATO membership in the coming days.”

Finland and Sweden, also traditionally neutral, are moving toward the applications in response to Russia’s invasion of Ukraine. In response, Russia cut off electricity supplies to Finland on Friday.

Putin told Niinisto that Finland’s abandonment “of its traditional policy of military neutrality would be an error since there are no threats to Finland’s security,” the Kremlin said in a statement issued after the call. “Such a change in the country’s foreign policy could negatively affect Russian-Finnish relations, which had been built in the spirit of good neighborliness and partnership for many years, and were mutually beneficial.”

Niinisto’s office said in a statement that he told Putin how starkly Finland’s security environment had changed after Moscow’s Feb. 24 invasion of Ukraine.

The exchange came amid escalating rhetoric over the potential for NATO to expand beyond its current 30 members.

“If Finland wants to join this bloc, then our goal is absolutely legitimate — to question the existence of this state. This is logical,” said Aleksey Zhuravlyov, 59, the deputy chairman of the Russian parliament’s defense committee, said in an interview with The Mirror. “The Finns in general should be grateful to Russia for their statehood, for the fact that Finland exists as a country.”

“If the United States threatens our state, it’s good: here is the Sarmat [Satan-2] for you, and there will be nuclear ashes from you if you think that Russia should not exist,” he continued. “And Finland says that it is at one with the USA. Well, get in line.”

The Satan-2 is a ballistic missile capable of carrying 10 to 15 nuclear warheads, with an estimated destructive power of three megatons each.

Russia wouldn’t need to move nukes to its European border to carry out its threat, officials boasted.

“We can hit with a Sarmat [known in the West as Satan-2] from Siberia, and even reach the UK,” he said. “And if we strike from Kaliningrad … the hypersonic’s reaching time is 200 seconds – so go ahead, guys.

“On the Finnish border we will have not strategic weapons, but Kinzhal-class, one that will reach Finland in 20 seconds, or even 10 seconds.”

Separately, Deputy Foreign Minister Alexander Grushko said Russia knows that NATO wants to “militarize everything within reach,” Interfax news agency reported."
EN_UA_004343.txt,['Other'],['Other'],"14/05/2022 Ukrainians show strength at Deaflympics in Brazil 

 Ukrainians show strength at Deaflympics in Brazil

Caxias do Sul (Brazil) (AFP) – When Rymma Filimoshkina practiced the hammer throw in the yard near her house in Mariupol at the start of the Ukraine war, her neighbors thought she was throwing a bomb.

Issued on:

But her ""weapon"" isn't one of destruction: it just won the 33-year-old deaf athlete a gold medal at the Deaflympics in Brazil.

Thousands of kilometers (miles) from the conflict at home, the Ukrainian team is raking in the medals at the Olympics for the deaf, which opened on May 1 and wrap up Sunday in the southern city of Caxias do Sul.

With two days left to go in the Games, Ukraine had a commanding lead in the medal table, with a total of 116 -- more than double the second-place United States.

""In this event, we show the world we exist: we are Ukraine, a real powerful, independent and democratic country,"" said Valeriy Sushkevych, president of the Ukraine Paralympic committee.

""One soldier called us and said: in between battles, we support you on TV. Your fighting spirit in sports is very important for us,"" he told AFP.

'Really want' peace

Ukraine has a history of punching above its weight in disabled sport.

Its Paralympic program owes its success to two and a half decades of specialized schools in every region of the country for children with disabilities, who start participating in sporting programs at an early age, Sushkevych says.

Ukraine finished sixth in the medal table at the Summer Paralympics in Tokyo last year, and second at the Winter Paralympics in Beijing in March, just after Russia launched its invasion.

The team's success at the Deaflympics is symbolically charged: Ukraine had finished second in the medal table at the last three editions of the event -- behind Russia, which was banned from all international competitions over the invasion.

""I dedicate these medals to Ukraine. I'm very proud to represent my country,"" said a smiling Dmytro Levin, a 24-year-old native of Kharkiv, speaking in sign language after winning two golds and a bronze in orienteering.

""I'm happy to have won this medal for Ukraine. But all I really want is peace,"" said 15-year-old Sofia Chernomorova, who won bronze in badminton.

'Didn't hear the sirens'

Filimoshkina said she still remembers the vibrations she felt with every bomb that exploded in Mariupol, the port city devastated by relentless Russian strikes.

""A lot of deaf people died because they didn't hear the air raid sirens and went outside at the wrong time,"" she said.

Her teammate Julia Kysylova, who won silver in the hammer throw, said that for a long time, she was sure they would have to cancel their trip for the Games.

""When the war erupted, it was impossible to train. I spent a month sheltering at home,"" said the 25-year-old athlete from Nova Kakhovka, in the hard-hit southern region of Kherson.

She finally managed to flee to Spain, leaving her husband behind.

""It was a miracle we managed to cross the border. The trip took more than two days,"" she said.

""After the Games, I hope to go back home and be with my husband,"" she added.

""But I don't know if that will be possible.""

© 2022 AFP"
